Unnamed: 0,City,State_x,Lat,Lng,Airport Name,Airport Address,Airport Rating,Airport Code,Cheapest_Outbound_Airfare,Cheapest_Return_Airfare,Hotel,Rating,State_y,Country,Price,location,name,rating,review_count
11.0,Jacksonville,Florida,30.3321838,-81.655651,Jacksonville International Airport,"2400 Yankee Clipper Dr, Jacksonville",4.2,JAX,187.0,160.0,Southbank Hotel Jacksonville Riverwalk,3.5,FL,us,118.15,Jacksonville,Catty Shack Ranch Wildlife Sanctuary,5.0,122.0
11.0,Jacksonville,Florida,30.3321838,-81.655651,Jacksonville International Airport,"2400 Yankee Clipper Dr, Jacksonville",4.2,JAX,187.0,160.0,Casa Paradiso,4.0,FL,us,164.0,Jacksonville,Catty Shack Ranch Wildlife Sanctuary,5.0,122.0
11.0,Jacksonville,Florida,30.3321838,-81.655651,Jacksonville International Airport,"2400 Yankee Clipper Dr, Jacksonville",4.2,JAX,187.0,160.0,Hilton Garden Inn Jacksonville Downtown Southbank,3.0,FL,us,118.15,Jacksonville,Catty Shack Ranch Wildlife Sanctuary,5.0,122.0
11.0,Jacksonville,Florida,30.3321838,-81.655651,Jacksonville International Airport,"2400 Yankee Clipper Dr, Jacksonville",4.2,JAX,187.0,160.0,Riverdale Inn,3.0,FL,us,185.0,Jacksonville,Catty Shack Ranch Wildlife Sanctuary,5.0,122.0
12.0,San Francisco,California,37.7749295,-122.4194155,San Francisco International Airport,"799 E Atherton Dr, Manteca",4.1,SFO,114.0,72.0,Mithila Hotel,2.0,CA,us,44.49,San Francisco,Tom and Jerry's House,5.0,87.0
12.0,San Francisco,California,37.7749295,-122.4194155,San Francisco International Airport,"799 E Atherton Dr, Manteca",4.1,SFO,114.0,72.0,Embassy Hotel,2.5,CA,us,78.79,San Francisco,Tom and Jerry's House,5.0,87.0
12.0,San Francisco,California,37.7749295,-122.4194155,San Francisco International Airport,"799 E Atherton Dr, Manteca",4.1,SFO,114.0,72.0,The Phoenix Hotel,2.5,CA,us,134.1,San Francisco,Tom and Jerry's House,5.0,87.0
12.0,San Francisco,California,37.7749295,-122.4194155,San Francisco International Airport,"799 E Atherton Dr, Manteca",4.1,SFO,114.0,72.0,Hayes Valley Inn,3.0,CA,us,71.5,San Francisco,Tom and Jerry's House,5.0,87.0
12.0,San Francisco,California,37.7749295,-122.4194155,San Francisco International Airport,"799 E Atherton Dr, Manteca",4.1,SFO,114.0,72.0,SOMA Park Inn – Civic Center,2.0,CA,us,78.75,San Francisco,Tom and Jerry's House,5.0,87.0
12.0,San Francisco,California,37.7749295,-122.4194155,San Francisco International Airport,"799 E Atherton Dr, Manteca",4.1,SFO,114.0,72.0,San Francisco Inn,2.0,CA,us,76.5,San Francisco,Tom and Jerry's House,5.0,87.0
12.0,San Francisco,California,37.7749295,-122.4194155,San Francisco International Airport,"799 E Atherton Dr, Manteca",4.1,SFO,114.0,72.0,1906 Mission,2.5,CA,us,91.23,San Francisco,Tom and Jerry's House,5.0,87.0
12.0,San Francisco,California,37.7749295,-122.4194155,San Francisco International Airport,"799 E Atherton Dr, Manteca",4.1,SFO,114.0,72.0,City Center Inn & Suites,2.0,CA,us,87.2,San Francisco,Tom and Jerry's House,5.0,87.0
13.0,Indianapolis,Indiana,39.768403,-86.158068,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Dr, Indianapolis",4.3,ATL,47.0,92.0,Best Western Plus Indianapolis Downtown,2.5,IN,us,79.91,Indianapolis,White River State Park,5.0,75.0
13.0,Indianapolis,Indiana,39.768403,-86.158068,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Dr, Indianapolis",4.3,ATL,47.0,92.0,Omni Severin Hotel,4.0,IN,us,184.73,Indianapolis,White River State Park,5.0,75.0
13.0,Indianapolis,Indiana,39.768403,-86.158068,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Dr, Indianapolis",4.3,ATL,47.0,92.0,Hyatt House Indianapolis Downtown,3.0,IN,us,143.65,Indianapolis,White River State Park,5.0,75.0
13.0,Indianapolis,Indiana,39.768403,-86.158068,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Dr, Indianapolis",4.3,ATL,47.0,92.0,The Alexander,4.0,IN,us,239.0,Indianapolis,White River State Park,5.0,75.0
13.0,Indianapolis,Indiana,39.768403,-86.158068,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Dr, Indianapolis",4.3,ATL,47.0,92.0,Hyatt Place Indianapolis Downtown,3.0,IN,us,135.2,Indianapolis,White River State Park,5.0,75.0
13.0,Indianapolis,Indiana,39.768403,-86.158068,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Dr, Indianapolis",4.3,ATL,47.0,92.0,"Motel 6 Indianapolis, IN",2.5,IN,us,49.99,Indianapolis,White River State Park,5.0,75.0
13.0,Indianapolis,Indiana,39.768403,-86.158068,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Dr, Indianapolis",4.3,ATL,47.0,92.0,Courtyard by Marriott Indianapolis Downtown,3.0,IN,us,138.0,Indianapolis,White River State Park,5.0,75.0
13.0,Indianapolis,Indiana,39.768403,-86.158068,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Dr, Indianapolis",4.3,ATL,47.0,92.0,SpringHill Suites by Marriott Indianapolis Downtown,3.0,IN,us,138.0,Indianapolis,White River State Park,5.0,75.0
14.0,Columbus,Ohio,39.9611755,-82.9987942,John Glenn Columbus International Airport,"4600 International Gateway, Columbus",3.9,CMH,84.0,96.0,Sonesta Columbus,4.0,OH,us,90.47,Columbus,Columbus Zoo and Aquarium,4.5,450.0
14.0,Columbus,Ohio,39.9611755,-82.9987942,John Glenn Columbus International Airport,"4600 International Gateway, Columbus",3.9,CMH,84.0,96.0,50 Lincoln Short North Bed and Breakfast,3.5,OH,us,102.38,Columbus,Columbus Zoo and Aquarium,4.5,450.0
14.0,Columbus,Ohio,39.9611755,-82.9987942,John Glenn Columbus International Airport,"4600 International Gateway, Columbus",3.9,CMH,84.0,96.0,Red Roof Inn PLUS+ Columbus Downtown - Convention Center,2.5,OH,us,59.49,Columbus,Columbus Zoo and Aquarium,4.5,450.0
14.0,Columbus,Ohio,39.9611755,-82.9987942,John Glenn Columbus International Airport,"4600 International Gateway, Columbus",3.9,CMH,84.0,96.0,Graduate Columbus,4.0,OH,us,95.2,Columbus,Columbus Zoo and Aquarium,4.5,450.0
14.0,Columbus,Ohio,39.9611755,-82.9987942,John Glenn Columbus International Airport,"4600 International Gateway, Columbus",3.9,CMH,84.0,96.0,DoubleTree Suites by Hilton Columbus Downtown,3.0,OH,us,78.75,Columbus,Columbus Zoo and Aquarium,4.5,450.0
14.0,Columbus,Ohio,39.9611755,-82.9987942,John Glenn Columbus International Airport,"4600 International Gateway, Columbus",3.9,CMH,84.0,96.0,German Village Inn Columbus,2.5,OH,us,76.5,Columbus,Columbus Zoo and Aquarium,4.5,450.0
14.0,Columbus,Ohio,39.9611755,-82.9987942,John Glenn Columbus International Airport,"4600 International Gateway, Columbus",3.9,CMH,84.0,96.0,Holiday Inn Express Columbus Downtown,2.5,OH,us,66.88,Columbus,Columbus Zoo and Aquarium,4.5,450.0
14.0,Columbus,Ohio,39.9611755,-82.9987942,John Glenn Columbus International Airport,"4600 International Gateway, Columbus",3.9,CMH,84.0,96.0,Holiday Inn Columbus Downtown Capitol Square,3.0,OH,us,70.31,Columbus,Columbus Zoo and Aquarium,4.5,450.0
15.0,Fort Worth,Texas,32.7554883,-97.3307658,Dallas/Fort Worth International Airport,"2400 Aviation Dr, DFW Airport",3.8,DFW,68.0,93.0,Omni Fort Worth Hotel,4.5,TX,us,129.0,Fort Worth,Fort Worth Water Gardens,4.5,221.0
15.0,Fort Worth,Texas,32.7554883,-97.3307658,Dallas/Fort Worth International Airport,"2400 Aviation Dr, DFW Airport",3.8,DFW,68.0,93.0,Holiday Inn Express Hotel & Suites Fort Worth Downtown,2.5,TX,us,67.34,Fort Worth,Fort Worth Water Gardens,4.5,221.0
15.0,Fort Worth,Texas,32.7554883,-97.3307658,Dallas/Fort Worth International Airport,"2400 Aviation Dr, DFW Airport",3.8,DFW,68.0,93.0,"Country Inn & Suites by Radisson, Fort Worth, TX",2.5,TX,us,63.2,Fort Worth,Fort Worth Water Gardens,4.5,221.0
15.0,Fort Worth,Texas,32.7554883,-97.3307658,Dallas/Fort Worth International Airport,"2400 Aviation Dr, DFW Airport",3.8,DFW,68.0,93.0,Hilton Downtown Fort Worth,4.0,TX,us,98.53,Fort Worth,Fort Worth Water Gardens,4.5,221.0
15.0,Fort Worth,Texas,32.7554883,-97.3307658,Dallas/Fort Worth International Airport,"2400 Aviation Dr, DFW Airport",3.8,DFW,68.0,93.0,"Motel 6 Fort Worth, TX - Convention Center",2.0,TX,us,46.99,Fort Worth,Fort Worth Water Gardens,4.5,221.0
15.0,Fort Worth,Texas,32.7554883,-97.3307658,Dallas/Fort Worth International Airport,"2400 Aviation Dr, DFW Airport",3.8,DFW,68.0,93.0,Southside Condos by Barsala,0.0,TX,us,79.68,Fort Worth,Fort Worth Water Gardens,4.5,221.0
15.0,Fort Worth,Texas,32.7554883,-97.3307658,Dallas/Fort Worth International Airport,"2400 Aviation Dr, DFW Airport",3.8,DFW,68.0,93.0,Embassy Suites by Hilton Fort Worth Downtown,3.5,TX,us,134.1,Fort Worth,Fort Worth Water Gardens,4.5,221.0
15.0,Fort Worth,Texas,32.7554883,-97.3307658,Dallas/Fort Worth International Airport,"2400 Aviation Dr, DFW Airport",3.8,DFW,68.0,93.0,The Worthington Renaissance Fort Worth Hotel,4.0,TX,us,137.01,Fort Worth,Fort Worth Water Gardens,4.5,221.0
16.0,Charlotte,North Carolina,35.2270869,-80.8431267,Charlotte Douglas International Airport,"5501 Josh Birmingham Pkwy, Charlotte",3.5,CLT,95.0,79.0,The Ivey's Hotel,4.5,NC,us,209.3,Charlotte,Funny Bus,4.5,152.0
16.0,Charlotte,North Carolina,35.2270869,-80.8431267,Charlotte Douglas International Airport,"5501 Josh Birmingham Pkwy, Charlotte",3.5,CLT,95.0,79.0,Omni Charlotte Hotel,4.0,NC,us,173.27,Charlotte,Funny Bus,4.5,152.0
16.0,Charlotte,North Carolina,35.2270869,-80.8431267,Charlotte Douglas International Airport,"5501 Josh Birmingham Pkwy, Charlotte",3.5,CLT,95.0,79.0,Le Meridien Charlotte,4.0,NC,us,120.29,Charlotte,Funny Bus,4.5,152.0
16.0,Charlotte,North Carolina,35.2270869,-80.8431267,Charlotte Douglas International Airport,"5501 Josh Birmingham Pkwy, Charlotte",3.5,CLT,95.0,79.0,The Dunhill Hotel,3.5,NC,us,129.6,Charlotte,Funny Bus,4.5,152.0
16.0,Charlotte,North Carolina,35.2270869,-80.8431267,Charlotte Douglas International Airport,"5501 Josh Birmingham Pkwy, Charlotte",3.5,CLT,95.0,79.0,AC by Marriott Charlotte,3.5,NC,us,116.1,Charlotte,Funny Bus,4.5,152.0
16.0,Charlotte,North Carolina,35.2270869,-80.8431267,Charlotte Douglas International Airport,"5501 Josh Birmingham Pkwy, Charlotte",3.5,CLT,95.0,79.0,DoubleTree by Hilton Hotel Charlotte,3.5,NC,us,90.0,Charlotte,Funny Bus,4.5,152.0
16.0,Charlotte,North Carolina,35.2270869,-80.8431267,Charlotte Douglas International Airport,"5501 Josh Birmingham Pkwy, Charlotte",3.5,CLT,95.0,79.0,1 BR and 2 BR Uptown Apts with City Views by Frontdesk,3.5,NC,us,125.25,Charlotte,Funny Bus,4.5,152.0
16.0,Charlotte,North Carolina,35.2270869,-80.8431267,Charlotte Douglas International Airport,"5501 Josh Birmingham Pkwy, Charlotte",3.5,CLT,95.0,79.0,HYATT house Charlotte/Center City,3.0,NC,us,92.65,Charlotte,Funny Bus,4.5,152.0
17.0,Seattle,Washington,47.6062095,-122.33207079999998,Seattle-Tacoma International Airport,"17801 International Blvd, Seattle",3.9,SEA,89.0,97.0,The Paramount Hotel,3.5,WA,us,83.0,Seattle,Chihuly Garden and Glass,4.5,2398.0
17.0,Seattle,Washington,47.6062095,-122.33207079999998,Seattle-Tacoma International Airport,"17801 International Blvd, Seattle",3.9,SEA,89.0,97.0,Fairmont Olympic Hotel,5.0,WA,us,164.25,Seattle,Chihuly Garden and Glass,4.5,2398.0
17.0,Seattle,Washington,47.6062095,-122.33207079999998,Seattle-Tacoma International Airport,"17801 International Blvd, Seattle",3.9,SEA,89.0,97.0,Best Western Plus Pioneer Square Hotel Downtown,2.5,WA,us,78.84,Seattle,Chihuly Garden and Glass,4.5,2398.0
17.0,Seattle,Washington,47.6062095,-122.33207079999998,Seattle-Tacoma International Airport,"17801 International Blvd, Seattle",3.9,SEA,89.0,97.0,The State Hotel,4.0,WA,us,158.01,Seattle,Chihuly Garden and Glass,4.5,2398.0
17.0,Seattle,Washington,47.6062095,-122.33207079999998,Seattle-Tacoma International Airport,"17801 International Blvd, Seattle",3.9,SEA,89.0,97.0,The Inn at Virginia Mason,2.5,WA,us,89.0,Seattle,Chihuly Garden and Glass,4.5,2398.0
17.0,Seattle,Washington,47.6062095,-122.33207079999998,Seattle-Tacoma International Airport,"17801 International Blvd, Seattle",3.9,SEA,89.0,97.0,Serene Eastlake Patio & Gourmet Kitchen 1 Bedroom Townhouse,3.5,WA,us,185.0,Seattle,Chihuly Garden and Glass,4.5,2398.0
17.0,Seattle,Washington,47.6062095,-122.33207079999998,Seattle-Tacoma International Airport,"17801 International Blvd, Seattle",3.9,SEA,89.0,97.0,Loews Hotel 1000 Seattle,4.5,WA,us,215.0,Seattle,Chihuly Garden and Glass,4.5,2398.0
17.0,Seattle,Washington,47.6062095,-122.33207079999998,Seattle-Tacoma International Airport,"17801 International Blvd, Seattle",3.9,SEA,89.0,97.0,"Motif Seattle, a Destination by Hyatt Hotel",4.0,WA,us,134.25,Seattle,Chihuly Garden and Glass,4.5,2398.0
18.0,Denver,Colorado,39.7392358,-104.990251,Denver International Airport,"8500 Peña Blvd, Denver",4.0,DEN,49.0,49.0,Sonesta Denver Downtown,4.0,CO,us,84.84,Denver,Chautauqua Park,5.0,264.0
18.0,Denver,Colorado,39.7392358,-104.990251,Denver International Airport,"8500 Peña Blvd, Denver",4.0,DEN,49.0,49.0,Warwick Denver,4.0,CO,us,81.0,Denver,Chautauqua Park,5.0,264.0
18.0,Denver,Colorado,39.7392358,-104.990251,Denver International Airport,"8500 Peña Blvd, Denver",4.0,DEN,49.0,49.0,"The Art Hotel Denver, Curio Collection by Hilton",4.5,CO,us,104.86,Denver,Chautauqua Park,5.0,264.0
18.0,Denver,Colorado,39.7392358,-104.990251,Denver International Airport,"8500 Peña Blvd, Denver",4.0,DEN,49.0,49.0,Staybridge Suites Denver Downtown,3.0,CO,us,74.0,Denver,Chautauqua Park,5.0,264.0
18.0,Denver,Colorado,39.7392358,-104.990251,Denver International Airport,"8500 Peña Blvd, Denver",4.0,DEN,49.0,49.0,Hampton Inn & Suites Denver Downtown-Convention Center,3.0,CO,us,83.2,Denver,Chautauqua Park,5.0,264.0
18.0,Denver,Colorado,39.7392358,-104.990251,Denver International Airport,"8500 Peña Blvd, Denver",4.0,DEN,49.0,49.0,Fresh Decor Walk to Sloan's Lake!,3.5,CO,us,125.67,Denver,Chautauqua Park,5.0,264.0
18.0,Denver,Colorado,39.7392358,-104.990251,Denver International Airport,"8500 Peña Blvd, Denver",4.0,DEN,49.0,49.0,Kimpton Hotel Monaco Denver,4.0,CO,us,102.09,Denver,Chautauqua Park,5.0,264.0
18.0,Denver,Colorado,39.7392358,-104.990251,Denver International Airport,"8500 Peña Blvd, Denver",4.0,DEN,49.0,49.0,Hotel Teatro,4.5,CO,us,109.81,Denver,Chautauqua Park,5.0,264.0
19.0,El Paso,Texas,31.7618778,-106.4850217,El Paso International Airport,"6701 Convair Rd, El Paso",4.1,ELP,131.0,185.0,Stanton House,4.0,TX,us,185.85,El Paso,Plaza Theatre,4.5,33.0
19.0,El Paso,Texas,31.7618778,-106.4850217,El Paso International Airport,"6701 Convair Rd, El Paso",4.1,ELP,131.0,185.0,HI Express El Paso Downtown,2.5,TX,us,59.69,El Paso,Plaza Theatre,4.5,33.0
19.0,El Paso,Texas,31.7618778,-106.4850217,El Paso International Airport,"6701 Convair Rd, El Paso",4.1,ELP,131.0,185.0,The Plaza Hotel Pioneer Park,4.0,TX,us,194.65,El Paso,Plaza Theatre,4.5,33.0
19.0,El Paso,Texas,31.7618778,-106.4850217,El Paso International Airport,"6701 Convair Rd, El Paso",4.1,ELP,131.0,185.0,The Gardner Hotel El Paso,2.5,TX,us,42.0,El Paso,Plaza Theatre,4.5,33.0
19.0,El Paso,Texas,31.7618778,-106.4850217,El Paso International Airport,"6701 Convair Rd, El Paso",4.1,ELP,131.0,185.0,Aloft El Paso Downtown,3.5,TX,us,99.2,El Paso,Plaza Theatre,4.5,33.0
19.0,El Paso,Texas,31.7618778,-106.4850217,El Paso International Airport,"6701 Convair Rd, El Paso",4.1,ELP,131.0,185.0,DoubleTree by Hilton El Paso Downtown,3.5,TX,us,116.1,El Paso,Plaza Theatre,4.5,33.0
20.0,Detroit,Michigan,42.33142700000001,-83.0457538,Detroit Metropolitan Wayne County Airport,Detroit,4.1,DTW,83.0,88.0,Mint House Downtown Detroit,4.0,MI,us,123.25,Detroit,Detroit Institute of Arts,4.5,422.0
20.0,Detroit,Michigan,42.33142700000001,-83.0457538,Detroit Metropolitan Wayne County Airport,Detroit,4.1,DTW,83.0,88.0,Trumbull and Porter Hotel,3.5,MI,us,102.19,Detroit,Detroit Institute of Arts,4.5,422.0
20.0,Detroit,Michigan,42.33142700000001,-83.0457538,Detroit Metropolitan Wayne County Airport,Detroit,4.1,DTW,83.0,88.0,MotorCity Casino Hotel,4.5,MI,us,135.32,Detroit,Detroit Institute of Arts,4.5,422.0
20.0,Detroit,Michigan,42.33142700000001,-83.0457538,Detroit Metropolitan Wayne County Airport,Detroit,4.1,DTW,83.0,88.0,Motor City Suites by Barsala,4.0,MI,us,100.48,Detroit,Detroit Institute of Arts,4.5,422.0
20.0,Detroit,Michigan,42.33142700000001,-83.0457538,Detroit Metropolitan Wayne County Airport,Detroit,4.1,DTW,83.0,88.0,Washington Blvd Condos by Barsala,3.5,MI,us,106.56,Detroit,Detroit Institute of Arts,4.5,422.0
20.0,Detroit,Michigan,42.33142700000001,-83.0457538,Detroit Metropolitan Wayne County Airport,Detroit,4.1,DTW,83.0,88.0,Shinola Hotel,4.0,MI,us,235.0,Detroit,Detroit Institute of Arts,4.5,422.0
20.0,Detroit,Michigan,42.33142700000001,-83.0457538,Detroit Metropolitan Wayne County Airport,Detroit,4.1,DTW,83.0,88.0,The Siren Hotel,3.5,MI,us,143.2,Detroit,Detroit Institute of Arts,4.5,422.0
20.0,Detroit,Michigan,42.33142700000001,-83.0457538,Detroit Metropolitan Wayne County Airport,Detroit,4.1,DTW,83.0,88.0,Atheneum Suite Hotel,4.0,MI,us,217.26,Detroit,Detroit Institute of Arts,4.5,422.0
21.0,Washington,District of Columbia,38.9071923,-77.03687070000002,Dulles International Airport,"1 Saarinen Cir, Dulles",3.9,IAD,,,Viceroy Washington DC,4.5,DC,us,131.45,Washington,Leavenworth Reindeer Farm,5.0,64.0
21.0,Washington,District of Columbia,38.9071923,-77.03687070000002,Dulles International Airport,"1 Saarinen Cir, Dulles",3.9,IAD,,,The St. Gregory Hotel,4.0,DC,us,118.5,Washington,Leavenworth Reindeer Farm,5.0,64.0
21.0,Washington,District of Columbia,38.9071923,-77.03687070000002,Dulles International Airport,"1 Saarinen Cir, Dulles",3.9,IAD,,,Oakwood Suites & Studios Dupont Circle Washington DC,4.0,DC,us,132.0,Washington,Leavenworth Reindeer Farm,5.0,64.0
21.0,Washington,District of Columbia,38.9071923,-77.03687070000002,Dulles International Airport,"1 Saarinen Cir, Dulles",3.9,IAD,,,The Darcy Hotel,4.5,DC,us,103.2,Washington,Leavenworth Reindeer Farm,5.0,64.0
21.0,Washington,District of Columbia,38.9071923,-77.03687070000002,Dulles International Airport,"1 Saarinen Cir, Dulles",3.9,IAD,,,Eaton DC,4.5,DC,us,126.64,Washington,Leavenworth Reindeer Farm,5.0,64.0
21.0,Washington,District of Columbia,38.9071923,-77.03687070000002,Dulles International Airport,"1 Saarinen Cir, Dulles",3.9,IAD,,,DC The Wharf Waterfront View Rentals,3.5,DC,us,84.2,Washington,Leavenworth Reindeer Farm,5.0,64.0
21.0,Washington,District of Columbia,38.9071923,-77.03687070000002,Dulles International Airport,"1 Saarinen Cir, Dulles",3.9,IAD,,,Hotel Harrington ,3.0,DC,us,65.52,Washington,Leavenworth Reindeer Farm,5.0,64.0
21.0,Washington,District of Columbia,38.9071923,-77.03687070000002,Dulles International Airport,"1 Saarinen Cir, Dulles",3.9,IAD,,,Club Quarters Hotel in Washington DC,4.0,DC,us,88.11,Washington,Leavenworth Reindeer Farm,5.0,64.0
22.0,Boston,Massachusetts,42.3600825,-71.0588801,Boston Logan International Airport,"1 Harborside Dr, Boston",3.9,BOS,37.0,81.0,Hyatt Centric Faneuil Hall Boston,4.0,MA,us,97.92,Boston,Freedom Trail Foundation,4.5,769.0
22.0,Boston,Massachusetts,42.3600825,-71.0588801,Boston Logan International Airport,"1 Harborside Dr, Boston",3.9,BOS,37.0,81.0,Club Quarters Hotel in Boston,4.0,MA,us,88.11,Boston,Freedom Trail Foundation,4.5,769.0
22.0,Boston,Massachusetts,42.3600825,-71.0588801,Boston Logan International Airport,"1 Harborside Dr, Boston",3.9,BOS,37.0,81.0,Harborside Inn Of Boston,3.0,MA,us,107.1,Boston,Freedom Trail Foundation,4.5,769.0
22.0,Boston,Massachusetts,42.3600825,-71.0588801,Boston Logan International Airport,"1 Harborside Dr, Boston",3.9,BOS,37.0,81.0,citizenM Boston North Station,4.0,MA,us,101.5,Boston,Freedom Trail Foundation,4.5,769.0
22.0,Boston,Massachusetts,42.3600825,-71.0588801,Boston Logan International Airport,"1 Harborside Dr, Boston",3.9,BOS,37.0,81.0,Wyndham Boston Beacon Hill,3.5,MA,us,96.75,Boston,Freedom Trail Foundation,4.5,769.0
22.0,Boston,Massachusetts,42.3600825,-71.0588801,Boston Logan International Airport,"1 Harborside Dr, Boston",3.9,BOS,37.0,81.0,Kimpton Nine Zero Hotel,4.5,MA,us,110.86,Boston,Freedom Trail Foundation,4.5,769.0
22.0,Boston,Massachusetts,42.3600825,-71.0588801,Boston Logan International Airport,"1 Harborside Dr, Boston",3.9,BOS,37.0,81.0,Global Luxury Suites Downtown Boston,4.0,MA,us,97.3,Boston,Freedom Trail Foundation,4.5,769.0
23.0,Memphis,Tennessee,35.1495343,-90.0489801,Memphis International Airport,"2491 Winchester Rd, Memphis",3.6,MEM,,113.0,Hotel Indigo Memphis Downtown,3.5,TN,us,89.37,Memphis,National Civil Rights Museum,4.5,648.0
23.0,Memphis,Tennessee,35.1495343,-90.0489801,Memphis International Airport,"2491 Winchester Rd, Memphis",3.6,MEM,,113.0,Sheraton Memphis Downtown Hotel,4.0,TN,us,83.88,Memphis,National Civil Rights Museum,4.5,648.0
23.0,Memphis,Tennessee,35.1495343,-90.0489801,Memphis International Airport,"2491 Winchester Rd, Memphis",3.6,MEM,,113.0,La Quinta Inn & Suites by Wyndham Memphis Downtown,2.5,TN,us,125.0,Memphis,National Civil Rights Museum,4.5,648.0
